0.100000 0.113714 0.000000 0.069747 
1.200000 0.656149 0.400000 0.721160 
0.100000 0.203945 0.100000 0.246863 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.253692 0.100000 0.330373 
1.200000 1.555856 1.200000 1.457852 
2.700000 3.247736 3.100000 3.543134 
2.700000 3.428370 3.400000 3.816522 
0.300000 0.608809 0.500000 0.673441 
1.200000 0.795992 0.600000 0.786245 
0.300000 0.335518 0.200000 0.439981 
1.200000 2.020227 1.400000 1.759189 
2.700000 2.680361 2.200000 2.471494 
1.200000 1.125465 0.800000 1.010564 
2.700000 2.562665 2.000000 2.308336 
2.700000 3.188200 3.100000 3.416152 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.239272 0.100000 0.307161 
0.100000 0.220661 0.100000 0.275374 
1.200000 2.130485 1.300000 1.861586 
1.200000 0.697315 0.500000 0.722926 
2.700000 2.941447 2.600000 2.965935 
1.200000 1.611766 1.300000 1.510376 
4.600000 4.468210 10.000000 6.320872 
2.700000 3.131973 2.900000 3.329570 
4.600000 4.012782 4.300000 4.770033 
2.700000 2.766429 2.200000 2.647857 
0.300000 0.395868 0.400000 0.507048 
0.100000 0.145664 0.000000 0.109691 
1.200000 1.565704 1.300000 1.509359 
0.300000 0.404210 0.300000 0.509907 
1.200000 1.190150 0.900000 1.090422 
1.200000 0.690397 0.500000 0.729230 
0.100000 0.224157 0.100000 0.281444 
2.700000 2.930571 2.500000 2.934939 
1.200000 0.720242 0.600000 0.737776 
0.100000 0.144579 0.000000 0.108229 
2.700000 2.637170 2.100000 2.375300 
0.100000 0.125965 0.000000 0.084422 
0.300000 0.471595 0.400000 0.572894 
0.300000 0.282345 0.100000 0.372443 
0.300000 0.390450 0.300000 0.495934 
0.300000 0.300479 0.200000 0.386453 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.253002 0.100000 0.329246 
2.700000 2.984817 2.800000 3.082323 
1.200000 1.932709 1.300000 1.684160 
1.200000 0.702035 0.500000 0.755682 
0.100000 0.152346 0.000000 0.118395 
2.700000 2.956907 2.600000 2.996599 
4.600000 4.121879 4.800000 5.450292 
0.300000 0.294757 0.200000 0.376792 
1.200000 2.086901 1.600000 1.859599 
2.700000 2.283683 1.700000 2.012436 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.090000 0.000000 0.045604 
0.300000 0.612653 0.500000 0.670567 
0.100000 0.093173 0.000000 0.048413 
0.100000 0.214141 0.100000 0.264490 
0.100000 0.145664 0.000000 0.109691 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.188975 0.000000 0.165299 
0.100000 0.178694 0.000000 0.152385 
0.100000 0.221933 0.100000 0.277371 
0.100000 0.242259 0.100000 0.312085 
1.200000 1.239940 1.000000 1.161330 
0.100000 0.116487 0.000000 0.072946 
0.100000 0.113714 0.000000 0.069747 
0.300000 0.440898 0.300000 0.544460 
0.100000 0.219593 0.100000 0.273495 
0.100000 0.093173 0.000000 0.048413 
0.100000 0.125965 0.000000 0.084422 
0.100000 0.242318 0.100000 0.312175 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.152346 0.000000 0.118395 
2.700000 2.763274 2.300000 2.609321 
0.100000 0.087645 0.000000 0.043525 
0.300000 0.322924 0.300000 0.418294 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.144579 0.000000 0.108229 
1.200000 1.194949 0.900000 1.108954 
0.100000 0.090000 0.000000 0.045604 
1.200000 1.914594 1.400000 1.709691 
0.100000 0.113714 0.000000 0.069747 
0.300000 0.427385 0.400000 0.535200 
0.300000 0.643068 0.500000 0.689082 
0.100000 0.246657 0.100000 0.318414 
0.100000 0.247637 0.100000 0.320768 
0.100000 0.145664 0.000000 0.109691 
0.100000 0.093173 0.000000 0.048413 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.144579 0.000000 0.108229 
0.100000 0.218936 0.100000 0.272351 
0.100000 0.188975 0.000000 0.165299 
0.100000 0.152346 0.000000 0.118395 
2.700000 2.914726 2.500000 2.898554 
1.200000 1.333004 1.000000 1.263637 
1.200000 1.159379 0.800000 1.073466 
4.600000 3.530290 3.600000 4.042406 
2.700000 3.182281 3.000000 3.445224 
0.300000 0.607084 0.500000 0.667266 
0.100000 0.218979 0.100000 0.272447 
0.100000 0.090000 0.000000 0.045604 
2.700000 2.353594 1.700000 2.091016 
0.100000 0.108433 0.000000 0.063869 
0.100000 0.144579 0.000000 0.108229 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.093173 0.000000 0.048413 
0.100000 0.178694 0.000000 0.152385 
0.100000 0.108433 0.000000 0.063869 
1.200000 1.360895 1.100000 1.329236 
0.100000 0.087292 0.000000 0.043153 
0.300000 0.595389 0.500000 0.659880 
0.300000 0.311229 0.200000 0.410438 
0.100000 0.248414 0.100000 0.322009 
0.300000 0.471278 0.400000 0.572297 
2.700000 3.330861 3.200000 3.717462 
0.300000 0.468894 0.400000 0.570432 
0.300000 0.466281 0.200000 0.574698 
0.100000 0.110816 0.000000 0.066503 
0.100000 0.090000 0.000000 0.045604 
1.200000 1.246866 0.900000 1.147668 
1.200000 0.769494 0.600000 0.767624 
0.100000 0.093173 0.000000 0.048413 
0.100000 0.099662 0.000000 0.054627 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.238840 0.100000 0.306439 
0.100000 0.093173 0.000000 0.048413 
2.700000 2.783207 2.300000 2.659101 
0.100000 0.144579 0.000000 0.108229 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.246552 0.100000 0.319037 
0.100000 0.239389 0.100000 0.307355 
0.100000 0.178694 0.000000 0.152385 
0.100000 0.108433 0.000000 0.063869 
4.600000 4.102791 4.600000 5.272241 
2.700000 2.239847 1.700000 1.990709 
1.200000 1.273802 0.900000 1.167910 
2.700000 2.707666 2.200000 2.531598 
2.700000 3.405482 3.400000 3.785047 
2.700000 3.282064 3.200000 3.558308 
1.200000 2.045528 1.500000 1.820903 
1.200000 1.653676 1.300000 1.568259 
4.600000 4.234790 4.900000 5.443928 
1.200000 1.405987 1.100000 1.308312 
0.100000 0.241119 0.100000 0.310204 
2.700000 2.950276 2.600000 2.976818 
2.700000 2.452682 1.900000 2.154615 
0.100000 0.219236 0.100000 0.272889 
1.200000 2.003855 1.500000 1.777372 
0.100000 0.116487 0.000000 0.072946 
0.100000 0.113714 0.000000 0.069747 
2.700000 2.448415 1.900000 2.184783 
1.200000 0.722615 0.500000 0.752696 
0.100000 0.244105 0.100000 0.315077 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.224210 0.100000 0.281556 
0.100000 0.110816 0.000000 0.066503 
0.300000 0.283178 0.100000 0.373582 
0.100000 0.097673 0.000000 0.052706 
0.100000 0.125965 0.000000 0.084422 
2.700000 2.347339 1.700000 2.103441 
0.100000 0.110816 0.000000 0.066503 
0.100000 0.144579 0.000000 0.108229 
0.100000 0.087292 0.000000 0.043153 
1.200000 0.690527 0.600000 0.715291 
2.700000 2.653061 2.100000 2.394192 
2.700000 3.469773 3.500000 3.919170 
2.700000 3.173450 3.000000 3.384337 
0.300000 0.309831 0.200000 0.400353 
2.700000 2.242902 1.700000 1.976690 
0.300000 0.408578 0.400000 0.517878 
0.300000 0.324734 0.300000 0.421228 
0.300000 0.622816 0.400000 0.695382 
0.100000 0.145664 0.000000 0.109691 
2.700000 2.449005 1.800000 2.209594 
0.100000 0.203836 0.100000 0.246686 
1.200000 0.647183 0.500000 0.689556 
2.700000 2.758847 2.300000 2.612370 
1.200000 0.938184 0.700000 0.855583 
0.100000 0.113714 0.000000 0.069747 
0.300000 0.316480 0.300000 0.409599 
1.200000 1.814380 1.400000 1.638852 
2.700000 2.438185 1.800000 2.192627 
0.100000 0.244665 0.100000 0.315988 
4.600000 3.708866 3.800000 4.339713 
1.200000 1.346449 0.900000 1.227131 
1.200000 1.194091 0.900000 1.096646 
4.600000 3.801489 4.000000 4.414933 
2.700000 3.250251 3.100000 3.529412 
0.100000 0.144579 0.000000 0.108229 
1.200000 1.209140 0.900000 1.114407 
4.600000 3.597421 3.700000 4.150305 
1.200000 1.216908 0.900000 1.130905 
1.200000 0.931425 0.700000 0.850747 
2.700000 2.512138 1.900000 2.266518 
2.700000 3.175774 3.000000 3.419222 
0.100000 0.145664 0.000000 0.109691 
1.200000 0.998691 0.600000 0.970417 
2.700000 3.044636 2.800000 3.160449 
2.700000 3.032678 2.800000 3.143706 
0.300000 0.390887 0.300000 0.496484 
1.200000 1.665187 1.200000 1.502933 
2.700000 2.634813 2.100000 2.409577 
0.100000 0.108433 0.000000 0.063869 
0.100000 0.219322 0.100000 0.273020 
1.200000 2.086692 1.500000 1.831387 
2.700000 2.253516 1.600000 2.002176 
4.600000 3.545099 3.600000 4.077302 
4.600000 3.885670 4.200000 4.955051 
2.700000 2.509150 2.000000 2.198933 
2.700000 2.823711 2.400000 2.729847 
0.300000 0.404792 0.400000 0.514495 
2.700000 2.733070 2.300000 2.530205 
1.200000 1.169350 0.900000 1.076981 
0.100000 0.090000 0.000000 0.045604 
1.200000 2.154035 1.600000 1.918103 
0.100000 0.144579 0.000000 0.108229 
0.100000 0.090000 0.000000 0.045604 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.152346 0.000000 0.118395 
0.300000 0.327051 0.300000 0.424055 
1.200000 1.144835 0.900000 1.038244 
0.100000 0.113714 0.000000 0.069747 
1.200000 0.803863 0.600000 0.785487 
0.300000 0.343220 0.200000 0.448914 
1.200000 1.952340 1.400000 1.739375 
0.300000 0.301540 0.200000 0.387157 
2.700000 3.029683 2.800000 3.116716 
2.700000 2.831418 2.400000 2.736933 
2.700000 3.443603 3.400000 3.919282 
0.100000 0.209272 0.100000 0.256092 
2.700000 2.802470 2.300000 2.688027 
4.600000 3.832042 4.000000 4.426984 
2.700000 3.305030 3.200000 3.622031 
0.300000 0.503129 0.200000 0.608135 
0.100000 0.145664 0.000000 0.109691 
1.200000 1.600150 1.300000 1.522921 
0.300000 0.515026 0.400000 0.608711 
1.200000 1.276231 0.900000 1.171825 
0.100000 0.090000 0.000000 0.045604 
0.100000 0.099662 0.000000 0.054627 
0.100000 0.145664 0.000000 0.109691 
0.100000 0.108433 0.000000 0.063869 
0.100000 0.110816 0.000000 0.066503 
1.200000 0.723676 0.600000 0.738805 
0.100000 0.090000 0.000000 0.045604 
0.100000 0.097673 0.000000 0.052706 
2.700000 2.487728 1.900000 2.224844 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.221709 0.100000 0.277273 
0.100000 0.219877 0.100000 0.273987 
1.200000 0.913576 0.700000 0.843083 
0.100000 0.261007 0.100000 0.341660 
1.200000 1.308847 0.900000 1.200307 
1.200000 1.859460 1.300000 1.648430 
0.300000 0.618898 0.500000 0.674751 
0.300000 0.333653 0.200000 0.437724 
2.700000 2.622185 2.100000 2.371124 
1.200000 0.742067 0.500000 0.786045 
1.200000 1.063129 0.800000 0.966333 
2.700000 2.463173 1.900000 2.190973 
0.300000 0.372651 0.300000 0.477209 
1.200000 2.160800 1.600000 1.922441 
2.700000 2.219250 1.600000 1.954359 
0.100000 0.144579 0.000000 0.108229 
0.300000 0.340018 0.200000 0.445149 
0.100000 0.108433 0.000000 0.063869 
0.100000 0.090000 0.000000 0.045604 
0.300000 0.463582 0.400000 0.566470 
0.100000 0.145664 0.000000 0.109691 
0.100000 0.144579 0.000000 0.108229 
0.100000 0.201756 0.100000 0.242280 
0.100000 0.144579 0.000000 0.108229 
0.100000 0.152346 0.000000 0.118395 
0.300000 0.291463 0.200000 0.371702 
0.300000 0.402443 0.300000 0.508025 
0.100000 0.215324 0.100000 0.265906 
1.200000 0.930412 0.600000 0.905624 
0.100000 0.152346 0.000000 0.118395 
0.300000 0.365766 0.200000 0.474132 
0.300000 0.293525 0.200000 0.374852 
0.300000 0.638528 0.400000 0.707393 
0.300000 0.309811 0.200000 0.400370 
2.700000 2.513588 1.900000 2.245223 
1.200000 0.976267 0.700000 0.940207 
0.100000 0.202674 0.100000 0.244638 
2.700000 2.308450 1.700000 2.035049 
1.200000 0.654156 0.500000 0.704077 
0.100000 0.099662 0.000000 0.054627 
0.100000 0.093173 0.000000 0.048413 
0.100000 0.218194 0.100000 0.270771 
0.100000 0.202910 0.100000 0.245009 
0.100000 0.145664 0.000000 0.109691 
0.300000 0.308519 0.200000 0.398437 
1.200000 0.817432 0.600000 0.821463 
1.200000 1.138796 0.800000 1.056059 
0.300000 0.294481 0.200000 0.377261 
2.700000 2.471468 1.900000 2.192557 
0.100000 0.178694 0.000000 0.152385 
0.300000 0.284810 0.200000 0.361166 
0.100000 0.093173 0.000000 0.048413 
0.100000 0.219240 0.100000 0.272898 
1.200000 1.288617 1.000000 1.209342 
0.300000 0.389437 0.300000 0.494756 
1.200000 0.978523 0.700000 0.918149 
0.100000 0.116487 0.000000 0.072946 
1.200000 1.532137 1.300000 1.500863 
1.200000 1.316255 1.000000 1.247768 
0.100000 0.207675 0.100000 0.253300 
1.200000 1.886827 1.400000 1.709873 
0.300000 0.292927 0.200000 0.373943 
1.200000 1.965015 1.500000 1.750132 
0.100000 0.090000 0.000000 0.045604 
2.700000 2.453480 1.800000 2.199782 
0.100000 0.116487 0.000000 0.072946 
0.100000 0.152346 0.000000 0.118395 
0.100000 0.110816 0.000000 0.066503 
0.100000 0.113714 0.000000 0.069747 
1.200000 1.532888 1.200000 1.435931 
1.200000 1.072948 0.800000 0.976926 
0.300000 0.316303 0.300000 0.409244 
2.700000 3.379405 3.300000 3.825973 
1.200000 2.061414 1.500000 1.833900 
0.100000 0.099662 0.000000 0.054627 
0.300000 0.532137 0.400000 0.622651 
2.700000 2.847248 2.500000 2.777361 
1.200000 1.671193 1.200000 1.504903 
0.100000 0.152346 0.000000 0.118395 
2.700000 2.254088 1.700000 1.981665 
0.100000 0.178694 0.000000 0.152385 
2.700000 2.983036 2.700000 3.040525 
0.100000 0.144579 0.000000 0.108229 
4.600000 4.038130 10.000000 5.646760 
1.200000 1.119349 0.700000 1.047778 
0.100000 0.203478 0.100000 0.246055 
1.200000 0.734504 0.500000 0.779462 
0.300000 0.630719 0.400000 0.701424 
0.100000 0.218926 0.100000 0.272340 
0.100000 0.145664 0.000000 0.109691 
0.100000 0.252701 0.100000 0.328821 
0.300000 0.360960 0.200000 0.468857 
1.200000 1.707479 1.300000 1.572462 
0.100000 0.145664 0.000000 0.109691 
0.100000 0.258474 0.100000 0.337806 
0.300000 0.287816 0.200000 0.365743 
0.100000 0.110816 0.000000 0.066503 
0.100000 0.090000 0.000000 0.045604 
0.300000 0.429001 0.400000 0.537595 
0.100000 0.178694 0.000000 0.152385 
0.100000 0.108433 0.000000 0.063869 
0.300000 0.287472 0.200000 0.365209 
0.100000 0.246883 0.100000 0.319559 
0.100000 0.222050 0.100000 0.277881 
0.100000 0.223246 0.100000 0.279678 
0.300000 0.358521 0.200000 0.466144 
0.100000 0.087645 0.000000 0.043525 
1.200000 1.341482 1.000000 1.249629 
1.200000 2.047612 1.600000 1.827072 
0.100000 0.206298 0.100000 0.250892 
0.300000 0.415253 0.400000 0.525620 
0.100000 0.097673 0.000000 0.052706 
1.200000 0.873953 0.600000 0.862514 
0.100000 0.108433 0.000000 0.063869 
1.200000 1.135615 0.800000 1.052918 
2.700000 2.688136 2.000000 2.517745 
0.300000 0.429103 0.400000 0.537733 
1.200000 1.511729 1.100000 1.359101 
0.300000 0.281906 0.100000 0.371823 
1.200000 1.080581 0.800000 1.004611 
0.100000 0.255604 0.100000 0.333371 
2.700000 2.678879 2.200000 2.467380 
0.300000 0.401013 0.400000 0.510771 
1.200000 1.803590 1.400000 1.659496 
0.100000 0.204120 0.100000 0.247124 
1.200000 1.300231 1.000000 1.209527 
1.200000 1.334141 1.100000 1.284397 
0.300000 0.408962 0.400000 0.519890 
0.300000 0.441793 0.300000 0.545293 
0.100000 0.144579 0.000000 0.108229 
0.300000 0.407412 0.400000 0.518316 
2.700000 2.474874 1.900000 2.193819 
2.700000 2.751766 2.300000 2.582266 
1.200000 1.425688 1.100000 1.343626 
0.300000 0.286577 0.200000 0.363693 
2.700000 2.350110 1.800000 2.068992 
2.700000 3.127696 3.000000 3.319966 
0.100000 0.098220 0.000000 0.053178 
0.300000 0.470064 0.400000 0.571794 
2.700000 2.743159 2.300000 2.575675 
1.200000 1.131408 0.800000 1.037322 
0.100000 0.219018 0.100000 0.272494 
0.300000 0.627809 0.500000 0.686583 
2.700000 2.922442 2.600000 2.929653 
2.700000 2.647876 2.200000 2.395702 
1.200000 1.192784 0.900000 1.103160 
2.700000 2.640958 2.100000 2.397343 
2.700000 2.934343 2.600000 2.951336 
0.100000 0.108433 0.000000 0.063869 
2.700000 2.852789 2.500000 2.783467 
2.700000 2.649731 2.100000 2.435706 
2.700000 2.191072 1.700000 1.931758 
2.700000 2.238629 1.700000 1.973589 
1.200000 2.076451 1.600000 1.851897 
2.700000 3.298640 3.200000 3.623086 
1.200000 1.453510 1.200000 1.385300 
1.200000 1.471266 1.100000 1.381861 
2.700000 2.702617 2.200000 2.491431 
1.200000 2.053589 1.600000 1.826664 
0.100000 0.226537 0.100000 0.285396 
